Estrato,Estadillo,Cla,Subclase,Especie,CD,NPies,ABas,VCC,VSC,IAVC,VLE,BA,BR,CA,CR,Proceso,Provincia
"13","3115","N","N","026",45,5.092962480782025,0.9006009999999999,6.15786980416612,4.268513054869024,0.1807700135207126,0.2842942346314081,3.579870471487101,1.133756522872637,1.789935235743551,0.5668782614363185,"45","45"
"01","3116","N","N","045",10,509.2962480782024,3.24875,6.611028997611547,3.336614818146913,0.3246339519951935,1.695523951645166,13.03392390477434,10.50655878074478,6.516961952387168,5.25327939037239,"45","45"
"02","3117","N","N","045",10,127.3240620195506,0.7743999999999999,1.260005117646911,0.2435404372244754,0.0792694844438369,0.3964294646238249,3.106878236816389,2.504433742149676,1.553439118408195,1.252216871074838,"45","45"
"02","3117","N","N","045",15,63.6620310097753,0.9459249999999999,1.621533308681282,0.9863151791148919,0.06629363571312405,0.6237855882121722,3.828784907579189,3.059150939492422,1.914392453789594,1.529575469746211,"45","45"
"02","3118","N","N","045",15,190.9860930293259,3.27703125,8.506834849768685,6.387844771612285,0.214660453308234,2.258356279588113,13.67210348339448,10.59802122492114,6.83605174169724,5.299010612460569,"45","45"
"02","3118","N","N","045",25,14.14711800217229,0.7773361111111111,2.36125194717417,1.957524519796333,0.02934819932916625,0.741832827259876,4.794613351446293,2.513929217017143,2.397306675723146,1.256964608508572,"45","45"
"02","3118","N","N","046",45,5.092962480782025,0.744769,1.816611719359068,1.462269870923468,0.02131270528325741,1.070366596499604,2.43741473011079,0.7861159489303189,1.218707365055395,0.3930579744651594,"45","45"
"08","3119","N","N","026",20,31.83101550488765,1.050625,5.398259035478773,3.295190871238454,0.2857485010876026,0.2710850316002377,2.981810630880264,0.6735832680414606,1.490905315440132,0.3367916340207303,"45","45"
"08","3119","N","N","026",25,155.6182980238952,7.627491666666668,41.46456780021749,25.81260093608468,1.982236229240697,2.065211726882736,23.95439240185506,5.748982695970953,11.97719620092753,2.874491347985476,"45","45"
"08","3119","N","N","026",30,183.9125340282397,12.77000555555555,79.50045709063181,50.51954240743267,3.157239198074032,3.605583480448026,43.49306866060023,11.07460131143369,21.74653433030011,5.537300655716843,"45","45"
"08","3119","N","N","026",35,113.1769440173783,10.37044722222222,65.67836227938652,42.46906520926633,2.445013963911717,3.025651762062401,36.67526821466097,10.03173492389813,18.33763410733048,5.015867461949066,"45","45"
"08","3119","N","N","026",40,28.29423600434458,3.513069444444444,16.41626745948684,10.76334098744799,0.775595254039425,1.063357530269105,12.23845267975952,3.84418756019371,6.119226339879762,1.922093780096855,"45","45"
"02","3121","N","N","045",25,14.14711800217229,0.664225,1.247359116606714,0.9942137732815489,0.02710225775915548,0.6062987761233093,3.701243287634605,2.148124357411374,1.850621643817302,1.074062178705687,"45","45"
"02","3121","N","N","045",30,14.14711800217229,1.134225,2.192409615711702,1.822804116748179,0.03541700998844923,1.204566312782204,7.808505852544319,3.668119009800769,3.904252926272159,1.834059504900385,"45","45"
"02","3121","N","N","045",50,5.092962480782025,0.9801000000000001,1.886222342416662,1.625197233475858,0.01934191039202425,1.333553108628241,8.46272097886739,3.169673954908184,4.231360489433695,1.584836977454092,"45","45"
"08","3122","N","N","026",10,127.3240620195506,1.221025,3.366490671748059,1.913374821864029,0.3626030442136716,0.2715771545309079,2.487145044121664,0.4763007695053638,1.243572522060832,0.2381503847526819,"45","45"
"08","3122","N","N","026",15,222.8171085342136,4.01500625,15.38384878375165,9.099466471728304,1.146698345684578,0.9656112845187781,9.150436045033045,2.038302107656058,4.575218022516522,1.019151053828029,"45","45"
"08","3122","N","N","026",20,286.4791395439889,8.663381249999999,38.21611177254437,23.14514279989994,2.373697980045101,2.214331620043259,22.40477273453764,5.386254924819366,11.20238636726882,2.693127462409683,"45","45"
"08","3122","N","N","026",25,212.2067700325843,9.981966666666667,46.26985454379106,28.50703376131378,2.607410460509652,2.689514290561476,27.73130736141708,7.40174741269028,13.86565368070854,3.70087370634514,"45","45"
"08","3122","N","N","026",30,14.14711800217229,0.8804694444444442,4.019314523068416,2.500921859522638,0.221660217799718,0.2451684312397247,2.49978422986175,0.7284309288508989,1.249892114930875,0.3642154644254494,"45","45"
"12","3124","N","N","023",25,14.14711800217229,0.7832249999999999,5.447713053259663,3.916026193867431,0.0950539579873444,0.2731746531596362,3.709654216590978,1.166763645160572,1.854827108295489,0.5833818225802859,"45","45"
"12","3124","N","N","023",40,14.14711800217229,1.729225,6.07496234996646,4.550919457173152,0.1708924733602119,0.9124872571391467,8.977333060840147,2.576011828405362,4.488666530420073,1.288005914202681,"45","45"
"12","3124","N","N","024",25,14.14711800217229,0.7832249999999999,4.625080401554873,3.404923232497665,0.1250703063682502,0.2869738751609986,2.739202652867568,0.782828599530811,1.369601326433784,0.3914142997654055,"45","45"
"01","3126","N","N","044",10,127.3240620195506,0.6084000000000001,1.05843260474159,0.6450888190051729,0.04061359519535338,0.2178408944705187,3.149111356392961,1.309140912722539,1.57455567819648,0.6545704563612693,"45","45"
"01","3126","N","N","044",15,31.83101550488765,0.731025,1.530565955321085,1.064639394658207,0.0437036548648785,0.378511319858622,3.491302363979762,1.57300252419953,1.745651181989881,0.7865012620997649,"45","45"
"01","3126","N","N","045",10,636.6203100977531,4.283374999999999,8.423300912206747,4.306700593235696,0.4174190424332618,2.279266074998811,17.1848199478608,13.85256828548601,8.592409973930398,6.926284142743007,"45","45"
"01","3126","N","N","045",15,31.83101550488765,0.7267562500000001,2.408796652666814,1.82131283321467,0.04187463310770717,0.5409494403748946,3.24477510814875,2.350352369341639,1.622387554074375,1.17517618467082,"45","45"
"01","3126","N","N","046",15,31.83101550488765,0.6972250000000001,1.689035123331483,0.8136031550410076,0.05010754084491077,0.2327133880505264,2.438108887537839,0.735932473683708,1.21905444376892,0.367966236841854,"45","45"
"05","3127","N","N","045",25,28.29423600434458,1.197027777777778,2.730922140497935,2.20416172731057,0.05137370596029513,1.061501390175257,6.095316591177014,3.871225151029327,3.047658295588507,1.935612575514664,"45","45"
"05","3127","N","N","045",30,14.14711800217229,1.085069444444444,1.995208923853452,1.649661905758529,0.0346533746025213,1.138004608288953,6.802674783765511,3.50914841069508,3.401337391882755,1.75457420534754,"45","45"
"05","3127","N","N","045",35,14.14711800217229,1.199025,2.177317102916103,1.809548363571665,0.03639507318550764,1.293563542715081,7.575509464971927,3.877684229959989,3.787754732485964,1.938842114979994,"45","45"
"05","3127","N","N","045",45,5.092962480782025,0.7464959999999999,1.304672243747712,1.110117582592056,0.01704213931516082,0.9403879052417347,5.030539928655369,2.414191336234201,2.515269964327684,1.2070956681171,"45","45"
"16","3128","N","N","044",15,31.83101550488765,0.45225625,1.559329254630228,0.9587165307399503,0.02827500745830145,0.2091851562001219,2.18003868980357,0.9731544377210265,1.090019344901785,0.4865772188605132,"45","45"
"16","3128","N","N","044",35,14.14711800217229,1.199025,3.357036281276845,2.501948981517244,0.05752788876818232,0.8437536251233552,5.606474912747814,2.58003399552456,2.803237456373907,1.29001699776228,"45","45"
"16","3128","N","N","045",15,63.6620310097753,0.9324812499999999,2.710155208862753,1.942612984912759,0.06561887009293302,0.6141804264179872,3.803838807891129,3.015673432879529,1.901919403945564,1.507836716439765,"45","45"
"16","3128","N","N","045",25,28.29423600434458,1.393113888888889,2.589754015797041,2.071764130797836,0.05537124623775891,1.293529908868642,7.859077728774522,4.50537374740533,3.929538864387261,2.252686873702665,"45","45"
"16","3128","N","N","046",20,31.83101550488765,0.8510062500000001,2.075730166010774,1.148800874438631,0.04921928629438591,0.3310896867550961,3.043322240887576,0.8982511164728687,1.521661120443788,0.4491255582364344,"45","45"
"16","3128","N","N","046",25,14.14711800217229,0.5954694444444445,1.469383650760655,0.984077249791533,0.0232336291414243,0.3284349740274466,2.203706138828295,0.6285278084593399,1.101853069414147,0.3142639042296699,"45","45"
"16","3128","N","N","046",30,14.14711800217229,1.1236,2.819875718201752,2.150100327991631,0.03371577846525374,1.009845946419876,4.477065647225343,1.185978310346035,2.238532823612672,0.5929891551730175,"45","45"
"16","3128","N","N","046",45,5.092962480782025,0.743044,1.796829518812489,1.402753219180822,0.02126463927423059,1.295280568166838,2.211617633109349,0.7842951830124238,1.105808816554675,0.3921475915062119,"45","45"
"13","3129","N","N","045",15,63.6620310097753,0.99068125,2.256306155404606,1.635114865027534,0.06802502887822151,0.661665822274319,4.033351215645376,3.203894047281791,2.016675607822688,1.601947023640895,"45","45"
"13","3129","N","N","237",25,14.14711800217229,0.6006250000000001,1.695290611755089,1.452700233964475,0.03658047242167597,0.270948299780834,2.324177377265711,0.5865556931362781,1.162088688632856,0.293277846568139,"45","45"
"01","3131","N","N","045",10,509.2962480782024,3.145275,5.976945897755446,3.281078750116039,0.318661222173837,1.625294090155282,12.61878415070076,10.17191740488097,6.30939207535038,5.085958702440483,"45","45"
"01","3131","N","N","046",25,14.14711800217229,0.5877777777777777,1.242588361200299,0.745254269433991,0.02313885938811023,0.7196191957828374,1.493270408768098,0.6204091275790639,0.7466352043840488,0.3102045637895319,"45","45"
"01","3131","N","N","046",45,5.092962480782025,0.848241,1.574454330365552,1.278076615010529,0.02418534116453875,1.883268848949435,2.096756927786437,0.8953323495427474,1.048378463893219,0.4476661747713737,"45","45"
"01","3131","N","N","046",70,5.092962480782025,1.909924,3.991691714868677,3.42314143114314,0.04899447494664143,4.487428734821454,4.795317833449103,2.015956246359327,2.397658916724552,1.007978123179664,"45","45"
"16","3132","N","N","044",50,5.092962480782025,1.096209,1.926446241975375,1.565660851969913,0.03657276011319299,0.9602488659836921,5.23538466278977,2.358796927670384,2.617692331394885,1.179398463835192,"45","45"
"16","3132","N","N","046",70,5.092962480782025,3.1329,7.843252210114962,6.942482395394167,0.06310370283494442,7.619394928905494,10.36959026476892,3.306827561839706,5.184795132384462,1.653413780919853,"45","45"
"16","3133","N","N","044",15,95.49304651466295,1.6965875,4.994834810743712,3.390609787467151,0.1038899491922729,0.8296726485473572,8.098866832003466,3.650677364009944,4.049433416001733,1.825338682004972,"45","45"
"16","3133","N","N","044",20,31.83101550488765,0.9025,2.140859871076365,1.517118013152595,0.05266986317164223,0.4910166435252241,4.420597862830393,1.941978424937691,2.210298931415196,0.9709892124688455,"45","45"
"16","3133","N","N","044",25,14.14711800217229,0.6346777777777778,2.550065338012787,1.917220676208371,0.03470877240623993,0.3846158208175905,2.87595442531031,1.365684821309521,1.437977212655155,0.6828424106547604,"45","45"
"16","3133","N","N","046",25,14.14711800217229,0.661511111111111,1.630924120310148,1.123803434604399,0.02414786345913878,0.3955971750174533,2.415554470054375,0.6982358756058061,1.207777235027188,0.3491179378029031,"45","45"
"16","3134","N","N","045",65,5.092962480782025,1.651225,3.132087594448642,2.739077475542502,0.02443492367332502,2.604061889248844,15.39418950975818,5.340113127429104,7.697094754879092,2.670056563714552,"45","45"
"16","3134","N","N","046",10,127.3240620195506,1.092025,2.605654198759183,2.605654198759183,0.2530574428575519,0.1772327275070082,3.961396105789717,1.152650377674999,1.980698052894859,0.5763251888374995,"45","45"
"16","3135","N","N","046",30,14.14711800217229,0.9800999999999999,2.257070119065372,1.664750261443047,0.03032945102541956,0.7930129760265153,2.245102815398648,1.034511696306647,1.122551407699324,0.5172558481533236,"45","45"
"16","3135","N","N","046",70,5.092962480782025,2.572816,6.688214399072641,5.873986219855897,0.05862450678300658,6.171858919783465,9.822178720488798,2.715649672936316,4.911089360244399,1.357824836468158,"45","45"
"06","3136","N","N","043",15,445.6342170684272,7.986449999999999,24.79369792146047,16.92996108275235,0.7703207201926463,3.77016034988541,31.23709231720128,14.54120174815937,15.61854615860064,7.270600874079685,"45","45"
"16","3137","N","N","046",30,14.14711800217229,0.8464,2.167628246647961,1.520161010583866,0.02745501778894225,1.148195308371156,3.06405267820963,0.893389143713852,1.532026339104815,0.446694571856926,"45","45"
"16","3137","N","N","046",40,14.14711800217229,1.570844444444444,3.676089928722463,2.886890132527027,0.04540427762504972,1.826764534174741,3.93646438970611,1.658052189425666,1.968232194853055,0.8290260947128331,"45","45"
"16","3137","N","N","046",45,5.092962480782025,0.8630410000000001,2.224207475674225,1.7642373229024,0.02459352824584838,1.569174709261975,2.90903283064711,0.9109539933600503,1.454516415323555,0.4554769966800252,"45","45"
"16","3137","N","N","046",50,5.092962480782025,0.9044009999999999,2.288202063336229,1.818456496047909,0.02572914919714427,1.666172762033688,2.926813527544969,0.9546101547305662,1.463406763772485,0.4773050773652831,"45","45"
"16","3137","N","N","068",10,127.3240620195506,0.6241,0.6209882813978508,0.5151883673829474,0.04757109863405649,0.5831076647922765,2.503877463322712,2.018358856502599,1.251938731661356,1.0091794282513,"45","45"
"15","3138","N","N","046",15,31.83101550488765,0.6123062499999999,1.517534240693576,0.6648859141598011,0.05120329450998609,0.1849448471569179,2.522766082558256,0.6462993340951557,1.261383041279128,0.3231496670475779,"45","45"
"15","3138","N","N","046",45,5.092962480782025,0.7603840000000001,2.326994073733648,1.851334467590007,0.02174766994780673,1.334137758112669,3.690807923899851,0.8025978386740473,1.845403961949925,0.4012989193370237,"45","45"
"15","3138","N","N","046",50,10.18592496156405,2.181961,6.058229950416651,4.895965087658889,0.06145524115546436,4.237612502466922,8.522287500012361,2.303095781435515,4.26114375000618,1.151547890717758,"45","45"
"15","3138","N","N","046",55,10.18592496156405,2.538149,5.68353327183406,4.793574777513831,0.07050083643024971,5.79587150582452,8.534960066035948,2.679058083327233,4.267480033017974,1.339529041663616,"45","45"
"15","3138","N","N","046",60,5.092962480782025,1.476225,4.364001490097658,3.590077426906199,0.04015069827553273,3.121577081366616,6.495114488254636,1.558179807040384,3.247557244127318,0.7790899035201921,"45","45"
"15","3138","N","N","046",70,5.092962480782025,3.363556,9.619028406465311,8.187004583699148,0.06399721627236939,8.966711010354331,13.78711942389372,3.550288769699421,6.893559711946859,1.77514438484971,"45","45"
"16","3140","N","N","044",15,31.83101550488765,0.4761000000000001,1.254739613672937,0.8672903734833228,0.02964081702219743,0.2228883002328146,2.300266220654119,1.024460862174886,1.150133110327059,0.512230431087443,"45","45"
"16","3140","N","N","045",10,127.3240620195506,1.0816,2.272955416084222,1.77129143802724,0.0966301954307371,0.6085945176629319,4.339358859685701,3.497928119200787,2.169679429842851,1.748964059600393,"45","45"
"16","3140","N","N","045",15,31.83101550488765,0.57380625,1.08703441768724,0.7341978890352612,0.03686554246212712,0.3994779168968884,2.410656597588842,1.855707301080026,1.205328298794421,0.9278536505400132,"45","45"
"16","3140","N","N","046",25,42.44135400651687,2.110780555555555,6.502728413897047,4.560414766508886,0.07454730803789204,2.720546005841289,11.49053684069784,2.227963649687649,5.745268420348921,1.113981824843825,"45","45"
"10","3141","N","N","044",10,636.6203100977531,4.43385,8.814142749957293,5.99671399869031,0.2904327636961557,1.738208647848933,22.4681583930771,9.540654891312998,11.23407919653855,4.770327445656499,"45","45"
"10","3141","N","N","046",25,14.14711800217229,0.7773361111111111,2.159720414088543,1.513529024934103,0.0261119578759036,1.029554765596189,3.367256040023612,0.8204910712233119,1.683628020011806,0.4102455356116559,"45","45"
"10","3141","N","N","046",35,42.44135400651687,3.744858333333334,8.851154507240855,6.618210305701758,0.1105241763106802,4.992642919300839,10.85739303634779,3.952759664161566,5.428696518173896,1.976379832080783,"45","45"
"10","3141","N","N","046",45,10.18592496156405,1.4965,4.131088319446181,3.259858195619023,0.04281931351719549,2.613903300179746,5.869543803097254,1.579580403553615,2.934771901548627,0.7897902017768074,"45","45"
"16","3142","N","N","046",10,254.6481240391012,1.510625,3.533141292440056,3.533141292440056,0.5610412633038065,0.1864760276465075,5.148459035800101,1.594489573750871,2.574229517900051,0.7972447868754357,"45","45"
"16","3142","N","N","046",15,159.1550775244383,3.2054125,7.720652702870545,3.439706905236938,0.2543749718840768,1.007591790785903,10.92777303996162,3.383365700170933,5.463886519980808,1.691682850085466,"45","45"
"16","3142","N","N","046",20,95.49304651466295,2.698725,6.552521930361685,3.728290650455869,0.1475771678615766,1.096539826481179,9.386928027976472,2.848548696679071,4.693464013988236,1.424274348339535,"45","45"
"16","3142","N","N","046",25,42.44135400651687,1.727883333333333,4.163421981380712,2.740471743789179,0.06900328328646828,0.9291377437742649,5.511166930685738,1.823809323728855,2.755583465342869,0.9119046618644275,"45","45"
"16","3143","N","N","044",10,127.3240620195506,1.5376,3.12368841326093,2.123203895612579,0.09734068116609981,0.6845437334312348,7.770699595044031,3.308571774165312,3.885349797522015,1.654285887082656,"45","45"
"16","3143","N","N","046",15,31.83101550488765,0.7267562500000001,1.804685952903084,0.9138706397582294,0.04983717956315138,0.2504328883000675,2.970848855479646,0.7671031945607163,1.485424427739823,0.3835515972803581,"45","45"
"16","3143","N","N","046",40,42.44135400651687,5.016630555555555,12.5310299888598,9.841741817796581,0.14457048625627,6.839603545110577,15.94941061379639,5.295136196073396,7.974705306898195,2.647568098036698,"45","45"
"16","3143","N","N","046",45,10.18592496156405,1.570741,4.44955267661768,3.529826018530989,0.04487740638347278,2.784351844387333,6.48671371714363,1.657943002110396,3.243356858571815,0.8289715010551981,"45","45"
"16","3143","N","N","046",50,20.3718499231281,3.818662,9.088613169689172,7.483247661625538,0.1083836067699865,7.615176998523941,13.65916965562838,4.030660650180323,6.829584827814191,2.015330325090162,"45","45"
"16","3143","N","N","046",55,5.092962480782025,1.170724,2.842252475937293,2.397001860798284,0.03278674944380813,2.658329238975298,4.84603635738591,1.235718468673506,2.423018178692955,0.6178592343367532,"45","45"
"16","3143","N","N","046",60,5.092962480782025,1.456849000000001,3.663813876230928,3.030743361551396,0.03971023149439513,3.507572639469485,5.886759935587686,1.537728119837407,2.943379967793843,0.7688640599187037,"45","45"
"16","3143","N","N","046",70,10.18592496156405,4.38682,10.71066840914818,8.886273619581138,0.1062671525438443,14.6797945699847,14.91659521552241,4.630360779095937,7.458297607761206,2.315180389547968,"45","45"
"16","3143","N","N","068",15,63.6620310097753,0.9419562500000001,2.868047068885399,2.315303698884865,0.06310678133600847,0.6409693587276454,3.824928085523864,3.046315878265464,1.912464042761932,1.523157939132732,"45","45"
"06","3144","N","N","043",10,127.3240620195506,1.3689,3.253450005649562,1.976542653978366,0.1381945159548599,0.6019290514246145,4.526292966300503,2.492402891529448,2.263146483150252,1.246201445764724,"45","45"
"06","3144","N","N","043",15,254.6481240391012,4.654768750000001,15.654523009402,11.04088929436272,0.4480258950989819,2.203504039654125,18.88304174307771,8.475096129666825,9.441520871538856,4.237548064833413,"45","45"
"06","3144","N","N","043",20,222.8171085342136,7.030825,27.27629327229033,19.48295572031681,0.6333676655592929,3.584666443726806,28.35329173369926,12.80126273638508,14.17664586684963,6.40063136819254,"45","45"
"06","3144","N","N","043",25,84.88270801303374,3.965158333333333,16.4390590601149,12.02694491166135,0.335593306193967,2.130377884396238,18.47241913251389,7.219498937374598,9.236209566256946,3.609749468687299,"45","45"
"06","3144","N","N","043",35,28.29423600434458,2.9284,10.60016139173884,8.259937850682546,0.2032480346496279,1.752839953795993,14.12081694374196,5.331837700018142,7.060408471870982,2.665918850009071,"45","45"
"06","3144","N","N","043",40,14.14711800217229,1.831511111111111,4.959219825984982,4.096149556708019,0.1170316598082135,1.130186688956448,8.513502070895312,3.334694710498682,4.256751035447656,1.667347355249341,"45","45"
"06","3144","N","N","043",45,5.092962480782025,0.7832250000000001,1.944244938070517,1.610637408683731,0.04638190429663022,0.4947775215073587,3.149901035976218,1.426044455196254,1.574950517988109,0.7130222275981271,"45","45"
"06","3144","N","N","045",10,254.6481240391012,1.51985,3.162336309229012,1.5464947058234,0.1563467095600473,0.7761272570576488,6.097609618059645,4.915242281774516,3.048804809029822,2.457621140887258,"45","45"
"06","3144","N","N","045",15,222.8171085342136,3.82086875,10.07369061271929,7.526071454029223,0.2500424322422688,2.636881525119865,16.06773142152568,12.3568086542165,8.033865710762838,6.178404327108248,"45","45"
"06","3144","N","N","045",20,63.6620310097753,1.95865625,3.909826560645978,2.984350614663862,0.09796162358893781,1.588291462215141,10.07218005733429,6.334355374189503,5.036090028667144,3.167177687094751,"45","45"
"06","3144","N","N","045",25,14.14711800217229,0.7028027777777777,1.254223150102454,1.000221334315547,0.02789070945602905,0.6518431684808274,3.764203287099165,2.272886093418371,1.882101643549583,1.136443046709186,"45","45"
"06","3144","N","N","076",15,31.83101550488765,0.7225,1.983320763673379,1.52177423304718,0.07149131267922937,0.4559984822032274,1.915698738536855,1.968620984915282,0.9578493692684277,0.9843104924576409,"45","45"
"16","3146","N","N","046",10,127.3240620195506,1.5129,3.501715668511999,0.4311188679417911,0.2306597643872587,0.3154966627504066,4.271812680839957,1.596890873729545,2.135906340419979,0.7984454368647724,"45","45"
"13","3147","N","N","045",10,381.9721860586518,3.36215,7.067815572685287,4.668772107706288,0.2952657196715399,1.916016496858749,13.4888825722007,10.87329791602342,6.744441286100352,5.436648958011708,"45","45"
"13","3147","N","N","045",20,31.83101550488765,1.19355625,2.208260594483084,1.713606024624531,0.05434055307931121,1.022303852774166,6.101870499341689,3.859998121970086,3.050935249670844,1.929999060985043,"45","45"
"05","3148","N","N","045",35,14.14711800217229,1.480277777777778,2.763576325551694,2.325011300930623,0.04031837112852334,1.695116914957065,10.34209978962987,4.787264481432085,5.171049894814934,2.393632240716042,"45","45"
"05","3148","N","N","045",60,5.092962480782025,1.385329,2.582499591344699,2.245961290719903,0.02261774430678471,2.07883396908111,11.99403972233254,4.480197174042444,5.997019861166271,2.240098587021222,"45","45"
"06","3149","N","N","043",10,636.6203100977531,6.22115,12.74371240387265,7.289032419959592,0.6311618155882037,2.70807157832139,16.64836549163412,11.32705986459086,8.324182745817062,5.663529932295429,"45","45"
"06","3149","N","N","043",15,254.6481240391012,5.04645625,14.9656514639865,10.50165237245129,0.4813990331461159,2.416557739198381,16.47402216683408,9.188254912321467,8.237011083417041,4.594127456160733,"45","45"
"06","3149","N","N","043",20,127.3240620195506,3.744925,10.82453788218767,7.830552515573472,0.3409293739263384,1.890220227276857,12.2108041215447,6.818512600307487,6.105402060772349,3.409256300153744,"45","45"
"06","3149","N","N","043",25,28.29423600434458,1.29925,3.860174584395208,2.895645516401119,0.110225421030475,0.6967273510544908,4.772654880960798,2.365588762378286,2.386327440480399,1.182794381189143,"45","45"
"01","3150","N","N","044",10,127.3240620195506,0.7568999999999999,1.372615541482147,0.9395342336729784,0.05001608566868512,0.2852820869854082,3.909342149291754,1.628679744969904,1.954671074645877,0.8143398724849518,"45","45"
"01","3150","N","N","045",10,636.6203100977531,3.3008,5.919009469420735,4.155848355473617,0.3592644712590122,1.616570543383552,13.24274752593432,10.67489010341897,6.62137376296716,5.337445051709484,"45","45"
"06","3151","N","N","043",15,159.1550775244383,2.9496125,13.14478825769767,9.212438732559644,0.2832931766759618,1.400071114000021,13.28876644522786,5.370460021836077,6.644383222613931,2.685230010918038,"45","45"
"06","3151","N","N","043",20,286.4791395439889,8.389949999999999,37.59343832421914,26.74164819541692,0.764074615475828,4.233032766412641,38.38807185217075,15.27586795221528,19.19403592608537,7.637933976107638,"45","45"
"06","3151","N","N","043",25,84.88270801303374,3.852730555555556,16.38325034329014,11.94296280151681,0.327772757815373,2.061982664806355,17.87107772187047,7.014797850062477,8.935538860935235,3.507398925031239,"45","45"
"17","3152","N","N","026",15,31.83101550488765,0.6889000000000001,1.807719516615,1.047811849478731,0.1944705840017276,0.1689636744678434,1.315556669969943,0.3727490481529674,0.6577783349849713,0.1863745240764837,"45","45"
"17","3152","N","N","026",20,63.6620310097753,2.2366125,7.091468596124576,4.266746514469387,0.6044688711295276,0.5814413491189785,4.918750861417939,1.470394068747444,2.459375430708969,0.7351970343737221,"45","45"
"17","3152","N","N","026",25,42.44135400651687,2.123538888888889,8.091106800501901,4.959300830018003,0.5508315870232681,0.5760847692477286,5.347518939678884,1.610255058014131,2.673759469839442,0.8051275290070656,"45","45"
"17","3152","N","N","026",30,14.14711800217229,0.8993361111111109,3.558269015473705,2.203250030774758,0.2256965692762033,0.2510605694137544,2.373271030151969,0.7504083074252792,1.186635515075985,0.3752041537126396,"45","45"
"17","3152","N","N","045",15,31.83101550488765,0.616225,1.355984898424546,1.011862521223204,0.03831989729650664,0.4377557398834916,2.58821686045621,1.992890860997138,1.294108430228105,0.996445430498569,"45","45"
"11","3153","N","N","053",55,5.092962480782025,1.199025,3.617007775350729,2.931331444453078,0.01052323486965348,0.607998919997633,4.836031134257909,1.170938505661146,2.418015567128954,0.5854692528305732,"45","45"
"13","3154","N","N","043",15,63.6620310097753,1.0082,2.241900767856344,1.537824660756451,0.09854913325148322,0.4673329754656865,2.486526497349135,1.835664106391986,1.243263248674567,0.9178320531959929,"45","45"
"13","3154","N","N","044",10,127.3240620195506,1.2769,2.849175714441841,1.933700816394511,0.0818893640465149,0.5441975968584712,6.39640490036974,2.747603601997715,3.19820245018487,1.373801800998858,"45","45"
"13","3154","N","N","045",10,636.6203100977531,4.359075,8.235561814718922,6.433244750465406,0.4228918900369388,2.323980167934216,17.48852692426447,14.09738444545596,8.744263462132233,7.048692222727981,"45","45"
"13","3154","N","N","045",15,63.6620310097753,0.901,1.871659755693932,1.375629792645299,0.06442137730285133,0.5872670801711485,3.641316033041445,2.913862088942224,1.820658016520722,1.456931044471112,"45","45"
"13","3154","N","N","046",45,5.092962480782025,0.731025,1.614642816370319,1.289273166048014,0.02092968248772667,1.035672550977362,1.254780696486213,0.7716089305097101,0.6273903482431065,0.3858044652548551,"45","45"
"13","3154","N","N","068",10,254.6481240391012,1.363525,1.845158987185497,1.508898525622152,0.1029570567551076,1.238150121311807,5.470436657870696,4.409682358296277,2.735218328935348,2.204841179148139,"45","45"
"13","3154","N","N","068",15,31.83101550488765,0.5005562499999998,1.272000676658578,1.025525655651761,0.0331999058687206,0.3347218912310447,2.043787500915142,1.618814517489551,1.021893750457571,0.8094072587447757,"45","45"
"11","3155","N","N","055",25,42.44135400651687,2.046077777777778,9.76702981216167,8.070096835763859,0.2836148627012561,1.227541196102541,17.33815057709015,9.352486126098214,8.669075288545075,4.676243063049107,"45","45"
"11","3155","N","N","055",30,14.14711800217229,0.9933444444444443,4.588354500769638,3.824508154339908,0.1127081173290801,0.6566032816497085,8.473251608187324,4.540511722478815,4.236625804093662,2.270255861239407,"45","45"
"11","3155","N","N","055",35,14.14711800217229,1.199025,5.545088546822458,4.638025061143611,0.1247124808908148,0.83214276637151,10.430409144769,5.480663931321401,5.215204572384502,2.740331965660701,"45","45"
"11","3155","N","N","055",45,5.092962480782025,0.7992360000000002,4.055059476319422,3.414688150671219,0.06635038299690718,0.6506307750290047,8.009319347405915,3.653254867758046,4.004659673702958,1.826627433879023,"45","45"
"11","3155","N","N","055",55,5.092962480782025,1.136356,5.446540470614807,4.58859721479139,0.08602609338674473,1.013344414853299,11.20724038951405,5.194208079348355,5.603620194757027,2.597104039674178,"45","45"
"06","3157","N","N","043",10,1145.916558175956,7.748724999999999,15.38104067258606,6.237186925698236,0.8050841820771842,3.207418995636837,20.9995347704616,14.10836773735592,10.4997673852308,7.054183868677962,"45","45"
"06","3157","N","N","043",15,318.3101550488765,4.4144125,9.870018262785759,6.385642416494745,0.4363424301150363,2.011297177902548,13.18675561886926,8.037471312297276,6.593377809434629,4.018735656148638,"45","45"
"06","3157","N","N","043",20,31.83101550488765,1.1449,2.742308741526903,2.102252476301123,0.1013421464592973,0.5934191135013261,3.83466248005314,2.084558456068424,1.91733124002657,1.042279228034212,"45","45"
"06","3157","N","N","043",25,14.14711800217229,0.5929,1.384421453997073,1.072834592560974,0.05118891572656942,0.3137742418918235,1.913067567970152,1.079513240110899,0.956533783985076,0.5397566200554497,"45","45"
"06","3158","N","N","043",10,1018.592496156405,9.479425000000001,28.81636500349018,17.77314573280777,0.965342976748241,4.09687602870548,33.50103853910336,17.2595122215184,16.75051926955168,8.629756110759201,"45","45"
